table,key,column,problem
index_commodities,acrylic-acid-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,acrylic-acid-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,acrylic-acid-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,acrylic-acid-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,acrylic-acid-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,acrylic-acid-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,acrylic-acid-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,acrylic-acid-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,acrylic-acid-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-cn,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-cn,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-cn,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-cn,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-cn,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-cn,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-eu,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-eu,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,acrylonitrile-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,alkalies-chlorine-ppi,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,alkalies-chlorine-ppi,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,alkalies-chlorine-ppi,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,alkalies-chlorine-ppi,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,alkalies-chlorine-ppi,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,alkalies-chlorine-ppi,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,aluminum,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,aluminum,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,aluminum,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,aluminum,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,aluminum,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-eu,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-eu,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-in,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-in,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-in,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-in,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-in,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-in,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-mea,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-mea,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-mea,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-mea,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-mea,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-mea,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,ammonia-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,aromatics-ppi,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,aromatics-ppi,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,aromatics-ppi,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,aromatics-ppi,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,aromatics-ppi,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,aromatics-ppi,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-apac,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-apac,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-apac,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-apac,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-apac,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-apac,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-eu,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-eu,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,base-oil-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,benzene-apac,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,benzene-apac,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,benzene-apac,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,benzene-apac,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,benzene-apac,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,benzene-apac,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,benzene-cn,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,benzene-cn,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,benzene-cn,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,benzene-cn,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,benzene-cn,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,benzene-cn,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,benzene-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,benzene-eu,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,benzene-eu,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,benzene-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,benzene-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,benzene-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,benzene-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,benzene-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,benzene-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,benzene-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,benzene-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,benzene-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,bpa-apac,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,bpa-apac,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,bpa-apac,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,bpa-apac,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,bpa-apac,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,bpa-apac,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,bpa-cn,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,bpa-cn,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,bpa-cn,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,bpa-cn,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,bpa-cn,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,bpa-cn,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,bpa-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,bpa-eu,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,bpa-eu,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,bpa-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,bpa-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,bpa-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,brent,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,brent,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,brent,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,brent,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,brent,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,brent,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-cn,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-cn,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-cn,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-cn,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-cn,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-cn,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-eu,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-eu,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,caprolactam-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-cn,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-cn,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-cn,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-cn,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-cn,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-cn,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-eu,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-eu,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-in,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-in,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-in,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-in,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-in,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-in,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-ppi,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-ppi,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-ppi,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-ppi,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-ppi,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,caustic-soda-ppi,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,chlor-naoh-ppi,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,chlor-naoh-ppi,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,chlor-naoh-ppi,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,chlor-naoh-ppi,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,chlor-naoh-ppi,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,chlor-naoh-ppi,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,coal-au,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,coal-au,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,coal-au,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,coal-au,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,coal-au,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,coal-au,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,coconut-oil-wb,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,coconut-oil-wb,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,coconut-oil-wb,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,coconut-oil-wb,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,coconut-oil-wb,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,coconut-oil-wb,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,copper,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,copper,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,copper,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,copper,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,copper,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,corn,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,corn,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,corn,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,corn-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,corn-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,corn-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,corn-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,corn-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,corn-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,cpo,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,cpo,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,cpo,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,cpo,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,cpo,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,cpo,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,dap,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,dap,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,dap,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,dap,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,elec-cn,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-cn,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-cn,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-cn,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,elec-cn,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,elec-cn,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,elec-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-eu,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-eu,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,elec-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,elec-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,elec-in,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-in,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-in,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-in,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,elec-in,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,elec-in,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,elec-mea,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-mea,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-mea,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-mea,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,elec-mea,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,elec-mea,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,elec-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,elec-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,elec-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,elec-power-ppi,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-power-ppi,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-power-ppi,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,elec-power-ppi,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,elec-power-ppi,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,elec-power-ppi,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,ethanol-ppi,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ethanol-ppi,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ethanol-ppi,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ethanol-ppi,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,ethanol-ppi,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,ethanol-ppi,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-cn,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-cn,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-cn,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-cn,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-cn,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-cn,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-eu,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-eu,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,ethylene-propylene-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,fatty-acids-ppi,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,fatty-acids-ppi,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,fatty-acids-ppi,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,fatty-acids-ppi,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,fatty-acids-ppi,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,fatty-acids-ppi,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,gas-brazil,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gas-brazil,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gas-brazil,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gas-brazil,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,gas-brazil,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,gas-brazil,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,gas-china,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gas-china,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gas-china,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,gas-china,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,gas-china,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,gas-india,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
