combo_id,formula_id,region,seq,weight_pct,weight_frac,label,type_code,raw_flag,kind,proxy_status,resolves_to,resolution,label_short,commodity_key
BCI-FE2SO4-LIQ·MEA,BCI-FE2SO4-LIQ,MEA,5,8,0.08,Fixed costs LCI,LCI-MEA,d,indexed,direct,lci-mea,resolved,Fixed costs LCI,lci-mea
BCI-FE2SO4-LIQ·MEA,BCI-FE2SO4-LIQ,MEA,6,11,0.11,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FECL3-ANH·EU,BCI-FECL3-ANH,EU,1,30,0.3,Iron scrap ore upstream,FE-MB,d,indexed,direct,iron-scrap-na,resolved,Iron scrap ore upstream,iron-scrap-na
BCI-FECL3-ANH·EU,BCI-FECL3-ANH,EU,2,34,0.34,Hydrochloric acid HCl 33%,H2SO4-NWE,p,indexed,proxy,sulfuric-acid-na,resolved,Hydrochloric acid HCl 33%,sulfuric-acid-na
BCI-FECL3-ANH·EU,BCI-FECL3-ANH,EU,3,10,0.1,Industrial electricity,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity,elec-eu
BCI-FECL3-ANH·EU,BCI-FECL3-ANH,EU,4,5,0.05,HDPE drum packaging,HDPE-EU,d,indexed,direct,brent,resolved,HDPE drum packaging,brent
BCI-FECL3-ANH·EU,BCI-FECL3-ANH,EU,5,9,0.09,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
BCI-FECL3-ANH·EU,BCI-FECL3-ANH,EU,6,12,0.12,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FECL3-ANH·CN,BCI-FECL3-ANH,CN,1,30,0.3,Iron scrap ore upstream,FE-MB-CN,d,indexed,direct,iron-scrap-na,resolved,Iron scrap ore upstream,iron-scrap-na
BCI-FECL3-ANH·CN,BCI-FECL3-ANH,CN,2,34,0.34,Hydrochloric acid HCl 33%,H2SO4-CN,p,indexed,proxy,sulfuric-acid-cn,resolved,Hydrochloric acid HCl 33%,sulfuric-acid-cn
BCI-FECL3-ANH·CN,BCI-FECL3-ANH,CN,3,10,0.1,Industrial electricity,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
BCI-FECL3-ANH·CN,BCI-FECL3-ANH,CN,4,5,0.05,HDPE drum packaging,HDPE-CN,d,indexed,direct,brent,resolved,HDPE drum packaging,brent
BCI-FECL3-ANH·CN,BCI-FECL3-ANH,CN,5,9,0.09,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
BCI-FECL3-ANH·CN,BCI-FECL3-ANH,CN,6,12,0.12,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FECL3-ANH·NA,BCI-FECL3-ANH,NA,1,30,0.3,Iron scrap ore upstream,FE-MB-NA,d,indexed,direct,iron-scrap-na,resolved,Iron scrap ore upstream,iron-scrap-na
BCI-FECL3-ANH·NA,BCI-FECL3-ANH,NA,2,34,0.34,Hydrochloric acid HCl 33%,H2SO4-NA,p,indexed,proxy,sulfuric-acid-na,resolved,Hydrochloric acid HCl 33%,sulfuric-acid-na
BCI-FECL3-ANH·NA,BCI-FECL3-ANH,NA,3,10,0.1,Industrial electricity,ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity,elec-na
BCI-FECL3-ANH·NA,BCI-FECL3-ANH,NA,4,5,0.05,HDPE drum packaging,HDPE-NA,d,indexed,direct,hdpe-na,resolved,HDPE drum packaging,hdpe-na
BCI-FECL3-ANH·NA,BCI-FECL3-ANH,NA,5,9,0.09,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
BCI-FECL3-ANH·NA,BCI-FECL3-ANH,NA,6,12,0.12,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FECL3-LIQ·EU,BCI-FECL3-LIQ,EU,1,32,0.32,Iron scrap ore upstream,FE-MB,d,indexed,direct,iron-scrap-na,resolved,Iron scrap ore upstream,iron-scrap-na
BCI-FECL3-LIQ·EU,BCI-FECL3-LIQ,EU,2,35,0.35,Hydrochloric acid HCl 33%,H2SO4-NWE,p,indexed,proxy,sulfuric-acid-na,resolved,Hydrochloric acid HCl 33%,sulfuric-acid-na
BCI-FECL3-LIQ·EU,BCI-FECL3-LIQ,EU,3,7,0.07,Industrial electricity,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity,elec-eu
BCI-FECL3-LIQ·EU,BCI-FECL3-LIQ,EU,4,5,0.05,Process water,WATER-EU,p,indexed,proxy,water-eu,resolved,Process water,water-eu
BCI-FECL3-LIQ·EU,BCI-FECL3-LIQ,EU,5,8,0.08,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
BCI-FECL3-LIQ·EU,BCI-FECL3-LIQ,EU,6,13,0.13,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FECL3-LIQ·CN,BCI-FECL3-LIQ,CN,1,32,0.32,Iron scrap ore upstream,FE-MB-CN,d,indexed,direct,iron-scrap-na,resolved,Iron scrap ore upstream,iron-scrap-na
BCI-FECL3-LIQ·CN,BCI-FECL3-LIQ,CN,2,35,0.35,Hydrochloric acid HCl 33%,H2SO4-CN,p,indexed,proxy,sulfuric-acid-cn,resolved,Hydrochloric acid HCl 33%,sulfuric-acid-cn
BCI-FECL3-LIQ·CN,BCI-FECL3-LIQ,CN,3,7,0.07,Industrial electricity,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
BCI-FECL3-LIQ·CN,BCI-FECL3-LIQ,CN,4,5,0.05,Process water,WATER-EU,p,indexed,proxy,water-eu,resolved,Process water,water-eu
BCI-FECL3-LIQ·CN,BCI-FECL3-LIQ,CN,5,8,0.08,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
BCI-FECL3-LIQ·CN,BCI-FECL3-LIQ,CN,6,13,0.13,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FECL3-LIQ·NA,BCI-FECL3-LIQ,NA,1,32,0.32,Iron scrap ore upstream,FE-MB-NA,d,indexed,direct,iron-scrap-na,resolved,Iron scrap ore upstream,iron-scrap-na
BCI-FECL3-LIQ·NA,BCI-FECL3-LIQ,NA,2,35,0.35,Hydrochloric acid HCl 33%,H2SO4-NA,p,indexed,proxy,sulfuric-acid-na,resolved,Hydrochloric acid HCl 33%,sulfuric-acid-na
BCI-FECL3-LIQ·NA,BCI-FECL3-LIQ,NA,3,7,0.07,Industrial electricity,ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity,elec-na
BCI-FECL3-LIQ·NA,BCI-FECL3-LIQ,NA,4,5,0.05,Process water,WATER-EU,p,indexed,proxy,water-eu,resolved,Process water,water-eu
BCI-FECL3-LIQ·NA,BCI-FECL3-LIQ,NA,5,8,0.08,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
BCI-FECL3-LIQ·NA,BCI-FECL3-LIQ,NA,6,13,0.13,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FECL3-LIQ·APAC,BCI-FECL3-LIQ,APAC,1,32,0.32,Iron scrap ore upstream,FE-MB-GLB,p,indexed,proxy,iron-scrap-na,resolved,Iron scrap ore upstream,iron-scrap-na
BCI-FECL3-LIQ·APAC,BCI-FECL3-LIQ,APAC,2,35,0.35,Hydrochloric acid HCl 33%,H2SO4-ASIA,p,indexed,proxy,sulfuric-acid-cn,resolved,Hydrochloric acid HCl 33%,sulfuric-acid-cn
BCI-FECL3-LIQ·APAC,BCI-FECL3-LIQ,APAC,3,7,0.07,Industrial electricity,ELEC-APAC,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
BCI-FECL3-LIQ·APAC,BCI-FECL3-LIQ,APAC,4,5,0.05,Process water,WATER-EU,p,indexed,proxy,water-eu,resolved,Process water,water-eu
BCI-FECL3-LIQ·APAC,BCI-FECL3-LIQ,APAC,5,8,0.08,Fixed costs LCI,LCI-APAC,d,indexed,direct,lci-apac,resolved,Fixed costs LCI,lci-apac
BCI-FECL3-LIQ·APAC,BCI-FECL3-LIQ,APAC,6,13,0.13,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FECL3-LIQ·IN,BCI-FECL3-LIQ,IN,1,32,0.32,Iron scrap ore upstream,FE-MB-IN,d,indexed,direct,iron-scrap-na,resolved,Iron scrap ore upstream,iron-scrap-na
BCI-FECL3-LIQ·IN,BCI-FECL3-LIQ,IN,2,35,0.35,Hydrochloric acid HCl 33%,H2SO4-IN,p,indexed,proxy,sulfuric-acid-na,resolved,Hydrochloric acid HCl 33%,sulfuric-acid-na
BCI-FECL3-LIQ·IN,BCI-FECL3-LIQ,IN,3,7,0.07,Industrial electricity,ELEC-IN,d,indexed,direct,elec-in,resolved,Industrial electricity,elec-in
BCI-FECL3-LIQ·IN,BCI-FECL3-LIQ,IN,4,5,0.05,Process water,WATER-EU,p,indexed,proxy,water-eu,resolved,Process water,water-eu
BCI-FECL3-LIQ·IN,BCI-FECL3-LIQ,IN,5,8,0.08,Fixed costs LCI,LCI-IN,d,indexed,direct,lci-in,resolved,Fixed costs LCI,lci-in
BCI-FECL3-LIQ·IN,BCI-FECL3-LIQ,IN,6,13,0.13,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FECL3-LIQ·MEA,BCI-FECL3-LIQ,MEA,1,32,0.32,Iron scrap ore upstream,FE-MB-GLB,p,indexed,proxy,iron-scrap-na,resolved,Iron scrap ore upstream,iron-scrap-na
BCI-FECL3-LIQ·MEA,BCI-FECL3-LIQ,MEA,2,35,0.35,Hydrochloric acid HCl 33%,H2SO4-MEA,p,indexed,proxy,sulfuric-acid-na,resolved,Hydrochloric acid HCl 33%,sulfuric-acid-na
BCI-FECL3-LIQ·MEA,BCI-FECL3-LIQ,MEA,3,7,0.07,Industrial electricity,ELEC-EU,p,indexed,proxy,elec-eu,resolved,Industrial electricity,elec-eu
BCI-FECL3-LIQ·MEA,BCI-FECL3-LIQ,MEA,4,5,0.05,Process water,WATER-EU,p,indexed,proxy,water-eu,resolved,Process water,water-eu
BCI-FECL3-LIQ·MEA,BCI-FECL3-LIQ,MEA,5,8,0.08,Fixed costs LCI,LCI-MEA,d,indexed,direct,lci-mea,resolved,Fixed costs LCI,lci-mea
BCI-FECL3-LIQ·MEA,BCI-FECL3-LIQ,MEA,6,13,0.13,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FESO4-HEP·EU,BCI-FESO4-HEP,EU,1,49,0.49,Iron scrap TiO2 by-product chain,FE-MB,d,indexed,direct,iron-scrap-na,resolved,Iron scrap TiO2 by-product chain,iron-scrap-na
BCI-FESO4-HEP·EU,BCI-FESO4-HEP,EU,2,20,0.2,Sulfuric acid H2SO4,H2SO4-NWE,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid H2SO4,sulfuric-acid-na
BCI-FESO4-HEP·EU,BCI-FESO4-HEP,EU,3,8,0.08,Industrial electricity,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity,elec-eu
BCI-FESO4-HEP·EU,BCI-FESO4-HEP,EU,4,4,0.04,HDPE bag packaging,HDPE-EU,d,indexed,direct,brent,resolved,HDPE bag packaging,brent
BCI-FESO4-HEP·EU,BCI-FESO4-HEP,EU,5,10,0.1,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
BCI-FESO4-HEP·EU,BCI-FESO4-HEP,EU,6,9,0.09,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FESO4-HEP·CN,BCI-FESO4-HEP,CN,1,49,0.49,Iron scrap TiO2 by-product chain,FE-MB-CN,d,indexed,direct,iron-scrap-na,resolved,Iron scrap TiO2 by-product chain,iron-scrap-na
BCI-FESO4-HEP·CN,BCI-FESO4-HEP,CN,2,20,0.2,Sulfuric acid H2SO4,H2SO4-CN,d,indexed,direct,sulfuric-acid-cn,resolved,Sulfuric acid H2SO4,sulfuric-acid-cn
BCI-FESO4-HEP·CN,BCI-FESO4-HEP,CN,3,8,0.08,Industrial electricity,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
BCI-FESO4-HEP·CN,BCI-FESO4-HEP,CN,4,4,0.04,HDPE bag packaging,HDPE-CN,d,indexed,direct,brent,resolved,HDPE bag packaging,brent
BCI-FESO4-HEP·CN,BCI-FESO4-HEP,CN,5,10,0.1,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
BCI-FESO4-HEP·CN,BCI-FESO4-HEP,CN,6,9,0.09,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FESO4-HEP·NA,BCI-FESO4-HEP,NA,1,49,0.49,Iron scrap TiO2 by-product chain,FE-MB-NA,d,indexed,direct,iron-scrap-na,resolved,Iron scrap TiO2 by-product chain,iron-scrap-na
BCI-FESO4-HEP·NA,BCI-FESO4-HEP,NA,2,20,0.2,Sulfuric acid H2SO4,H2SO4-NA,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid H2SO4,sulfuric-acid-na
BCI-FESO4-HEP·NA,BCI-FESO4-HEP,NA,3,8,0.08,Industrial electricity,ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity,elec-na
BCI-FESO4-HEP·NA,BCI-FESO4-HEP,NA,4,4,0.04,HDPE bag packaging,HDPE-NA,d,indexed,direct,hdpe-na,resolved,HDPE bag packaging,hdpe-na
BCI-FESO4-HEP·NA,BCI-FESO4-HEP,NA,5,10,0.1,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
BCI-FESO4-HEP·NA,BCI-FESO4-HEP,NA,6,9,0.09,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FESO4-HEP·APAC,BCI-FESO4-HEP,APAC,1,49,0.49,Iron scrap TiO2 by-product chain,FE-MB-GLB,p,indexed,proxy,iron-scrap-na,resolved,Iron scrap TiO2 by-product chain,iron-scrap-na
BCI-FESO4-HEP·APAC,BCI-FESO4-HEP,APAC,2,20,0.2,Sulfuric acid H2SO4,H2SO4-ASIA,p,indexed,proxy,sulfuric-acid-cn,resolved,Sulfuric acid H2SO4,sulfuric-acid-cn
BCI-FESO4-HEP·APAC,BCI-FESO4-HEP,APAC,3,8,0.08,Industrial electricity,ELEC-APAC,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
BCI-FESO4-HEP·APAC,BCI-FESO4-HEP,APAC,4,4,0.04,HDPE bag packaging,HDPE-ASIA,p,indexed,proxy,brent,resolved,HDPE bag packaging,brent
BCI-FESO4-HEP·APAC,BCI-FESO4-HEP,APAC,5,10,0.1,Fixed costs LCI,LCI-APAC,d,indexed,direct,lci-apac,resolved,Fixed costs LCI,lci-apac
BCI-FESO4-HEP·APAC,BCI-FESO4-HEP,APAC,6,9,0.09,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FESO4-HEP·IN,BCI-FESO4-HEP,IN,1,49,0.49,Iron scrap TiO2 by-product chain,FE-MB-IN,d,indexed,direct,iron-scrap-na,resolved,Iron scrap TiO2 by-product chain,iron-scrap-na
BCI-FESO4-HEP·IN,BCI-FESO4-HEP,IN,2,20,0.2,Sulfuric acid H2SO4,H2SO4-IN,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid H2SO4,sulfuric-acid-na
BCI-FESO4-HEP·IN,BCI-FESO4-HEP,IN,3,8,0.08,Industrial electricity,ELEC-IN,d,indexed,direct,elec-in,resolved,Industrial electricity,elec-in
BCI-FESO4-HEP·IN,BCI-FESO4-HEP,IN,4,4,0.04,HDPE bag packaging,HDPE-ASIA,p,indexed,proxy,brent,resolved,HDPE bag packaging,brent
BCI-FESO4-HEP·IN,BCI-FESO4-HEP,IN,5,10,0.1,Fixed costs LCI,LCI-IN,d,indexed,direct,lci-in,resolved,Fixed costs LCI,lci-in
BCI-FESO4-HEP·IN,BCI-FESO4-HEP,IN,6,9,0.09,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FESO4-MON·EU,BCI-FESO4-MON,EU,1,49,0.49,Iron scrap upstream,FE-MB,d,indexed,direct,iron-scrap-na,resolved,Iron scrap upstream,iron-scrap-na
BCI-FESO4-MON·EU,BCI-FESO4-MON,EU,2,18,0.18,Sulfuric acid H2SO4,H2SO4-NWE,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid H2SO4,sulfuric-acid-na
BCI-FESO4-MON·EU,BCI-FESO4-MON,EU,3,10,0.1,Industrial electricity drying,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity drying,elec-eu
BCI-FESO4-MON·EU,BCI-FESO4-MON,EU,4,4,0.04,HDPE bag packaging,HDPE-EU,d,indexed,direct,brent,resolved,HDPE bag packaging,brent
BCI-FESO4-MON·EU,BCI-FESO4-MON,EU,5,10,0.1,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
BCI-FESO4-MON·EU,BCI-FESO4-MON,EU,6,9,0.09,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FESO4-MON·CN,BCI-FESO4-MON,CN,1,49,0.49,Iron scrap upstream,FE-MB-CN,d,indexed,direct,iron-scrap-na,resolved,Iron scrap upstream,iron-scrap-na
BCI-FESO4-MON·CN,BCI-FESO4-MON,CN,2,18,0.18,Sulfuric acid H2SO4,H2SO4-CN,d,indexed,direct,sulfuric-acid-cn,resolved,Sulfuric acid H2SO4,sulfuric-acid-cn
BCI-FESO4-MON·CN,BCI-FESO4-MON,CN,3,10,0.1,Industrial electricity drying,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity drying,elec-cn
BCI-FESO4-MON·CN,BCI-FESO4-MON,CN,4,4,0.04,HDPE bag packaging,HDPE-CN,d,indexed,direct,brent,resolved,HDPE bag packaging,brent
BCI-FESO4-MON·CN,BCI-FESO4-MON,CN,5,10,0.1,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
BCI-FESO4-MON·CN,BCI-FESO4-MON,CN,6,9,0.09,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-FESO4-MON·IN,BCI-FESO4-MON,IN,1,49,0.49,Iron scrap upstream,FE-MB-IN,d,indexed,direct,iron-scrap-na,resolved,Iron scrap upstream,iron-scrap-na
BCI-FESO4-MON·IN,BCI-FESO4-MON,IN,2,18,0.18,Sulfuric acid H2SO4,H2SO4-IN,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid H2SO4,sulfuric-acid-na
BCI-FESO4-MON·IN,BCI-FESO4-MON,IN,3,10,0.1,Industrial electricity drying,ELEC-IN,d,indexed,direct,elec-in,resolved,Industrial electricity drying,elec-in
BCI-FESO4-MON·IN,BCI-FESO4-MON,IN,4,4,0.04,HDPE bag packaging,HDPE-ASIA,p,indexed,proxy,brent,resolved,HDPE bag packaging,brent
BCI-FESO4-MON·IN,BCI-FESO4-MON,IN,5,10,0.1,Fixed costs LCI,LCI-IN,d,indexed,direct,lci-in,resolved,Fixed costs LCI,lci-in
BCI-FESO4-MON·IN,BCI-FESO4-MON,IN,6,9,0.09,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-HCL-EG·EU,BCI-HCL-EG,EU,1,52,0.52,Chlorine chlor-alkali,CL2-EU,d,indexed,direct,elec-eu,resolved,Chlorine chlor-alkali,elec-eu
BCI-HCL-EG·EU,BCI-HCL-EG,EU,2,14,0.14,Industrial electricity,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity,elec-eu
BCI-HCL-EG·EU,BCI-HCL-EG,EU,3,10,0.1,Ultra-purification fixed process cost,fixed,f,fixed,,,fixed,Ultra-purification fixed process cost,
BCI-HCL-EG·EU,BCI-HCL-EG,EU,4,6,0.06,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
BCI-HCL-EG·EU,BCI-HCL-EG,EU,5,18,0.18,Supplier margin purity premium,fixed,f,fixed,,,fixed,Supplier margin purity premium,
BCI-HCL-EG·CN,BCI-HCL-EG,CN,1,52,0.52,Chlorine chlor-alkali,CL2-CN,d,indexed,direct,elec-cn,resolved,Chlorine chlor-alkali,elec-cn
BCI-HCL-EG·CN,BCI-HCL-EG,CN,2,14,0.14,Industrial electricity,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
BCI-HCL-EG·CN,BCI-HCL-EG,CN,3,10,0.1,Ultra-purification fixed process cost,fixed,f,fixed,,,fixed,Ultra-purification fixed process cost,
BCI-HCL-EG·CN,BCI-HCL-EG,CN,4,6,0.06,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
BCI-HCL-EG·CN,BCI-HCL-EG,CN,5,18,0.18,Supplier margin purity premium,fixed,f,fixed,,,fixed,Supplier margin purity premium,
BCI-HCL-EG·NA,BCI-HCL-EG,NA,1,52,0.52,Chlorine chlor-alkali,CL2-NA,d,indexed,direct,caustic-soda-na,resolved,Chlorine chlor-alkali,caustic-soda-na
BCI-HCL-EG·NA,BCI-HCL-EG,NA,2,14,0.14,Industrial electricity,ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity,elec-na
BCI-HCL-EG·NA,BCI-HCL-EG,NA,3,10,0.1,Ultra-purification fixed process cost,fixed,f,fixed,,,fixed,Ultra-purification fixed process cost,
BCI-HCL-EG·NA,BCI-HCL-EG,NA,4,6,0.06,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
BCI-HCL-EG·NA,BCI-HCL-EG,NA,5,18,0.18,Supplier margin purity premium,fixed,f,fixed,,,fixed,Supplier margin purity premium,
FOD-GLC-SYR·EU,FOD-GLC-SYR,EU,1,66,0.66,Corn wet milling,CORN-CBOT,d,indexed,direct,corn,resolved,Corn wet milling,corn
FOD-GLC-SYR·EU,FOD-GLC-SYR,EU,2,10,0.1,Industrial electricity,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity,elec-eu
FOD-GLC-SYR·EU,FOD-GLC-SYR,EU,3,6,0.06,Natural gas processing,TTF-EU,d,indexed,direct,ttf-eu,resolved,Natural gas processing,ttf-eu
FOD-GLC-SYR·EU,FOD-GLC-SYR,EU,4,9,0.09,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
FOD-GLC-SYR·EU,FOD-GLC-SYR,EU,5,9,0.09,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
FOD-GLC-SYR·CN,FOD-GLC-SYR,CN,1,66,0.66,Corn wet milling,CORN-CBOT,d,indexed,direct,corn,resolved,Corn wet milling,corn
FOD-GLC-SYR·CN,FOD-GLC-SYR,CN,2,10,0.1,Industrial electricity,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
FOD-GLC-SYR·CN,FOD-GLC-SYR,CN,3,6,0.06,Natural gas processing,NDRC-CN,d,indexed,direct,gas-china,resolved,Natural gas processing,gas-china
FOD-GLC-SYR·CN,FOD-GLC-SYR,CN,4,9,0.09,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
FOD-GLC-SYR·CN,FOD-GLC-SYR,CN,5,9,0.09,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
FOD-GLC-SYR·NA,FOD-GLC-SYR,NA,1,66,0.66,Corn wet milling,CORN-CBOT,d,indexed,direct,corn,resolved,Corn wet milling,corn
FOD-GLC-SYR·NA,FOD-GLC-SYR,NA,2,10,0.1,Industrial electricity,ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity,elec-na
FOD-GLC-SYR·NA,FOD-GLC-SYR,NA,3,6,0.06,Natural gas processing,HH-NA,d,indexed,direct,natgas-na,resolved,Natural gas processing,natgas-na
FOD-GLC-SYR·NA,FOD-GLC-SYR,NA,4,9,0.09,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
FOD-GLC-SYR·NA,FOD-GLC-SYR,NA,5,9,0.09,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
FOD-LACT-LIQ·EU,FOD-LACT-LIQ,EU,1,66,0.66,Glucose fermentation,GLUC-ICIS,d,indexed,direct,corn,resolved,Glucose fermentation,corn
FOD-LACT-LIQ·EU,FOD-LACT-LIQ,EU,2,10,0.1,Industrial electricity,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity,elec-eu
FOD-LACT-LIQ·EU,FOD-LACT-LIQ,EU,3,10,0.1,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
FOD-LACT-LIQ·EU,FOD-LACT-LIQ,EU,4,14,0.14,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
FOD-LACT-LIQ·CN,FOD-LACT-LIQ,CN,1,66,0.66,Glucose fermentation,GLUC-CN,d,indexed,direct,corn,resolved,Glucose fermentation,corn
FOD-LACT-LIQ·CN,FOD-LACT-LIQ,CN,2,10,0.1,Industrial electricity,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
FOD-LACT-LIQ·CN,FOD-LACT-LIQ,CN,3,10,0.1,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
FOD-LACT-LIQ·CN,FOD-LACT-LIQ,CN,4,14,0.14,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-H2SO4-LIQ·EU,BCI-H2SO4-LIQ,EU,1,56,0.56,Sulfuric acid PPI (self-referential proxy),SULF-WB,p,indexed,proxy,sulfuric-acid-na,resolved,Sulfuric acid PPI (self-referential proxy),sulfuric-acid-na
BCI-H2SO4-LIQ·EU,BCI-H2SO4-LIQ,EU,2,18,0.18,Industrial electricity,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity,elec-eu
BCI-H2SO4-LIQ·EU,BCI-H2SO4-LIQ,EU,3,6,0.06,Natural gas catalyst regeneration,TTF-EU,p,indexed,proxy,ttf-eu,resolved,Natural gas catalyst regeneration,ttf-eu
BCI-H2SO4-LIQ·EU,BCI-H2SO4-LIQ,EU,4,10,0.1,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
BCI-H2SO4-LIQ·EU,BCI-H2SO4-LIQ,EU,5,10,0.1,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-H2SO4-LIQ·CN,BCI-H2SO4-LIQ,CN,1,56,0.56,Sulfuric acid PPI (self-referential proxy),SULF-WB,p,indexed,proxy,sulfuric-acid-na,resolved,Sulfuric acid PPI (self-referential proxy),sulfuric-acid-na
BCI-H2SO4-LIQ·CN,BCI-H2SO4-LIQ,CN,2,18,0.18,Industrial electricity,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
BCI-H2SO4-LIQ·CN,BCI-H2SO4-LIQ,CN,3,6,0.06,Natural gas catalyst regeneration,NDRC-CN,p,indexed,proxy,gas-china,resolved,Natural gas catalyst regeneration,gas-china
BCI-H2SO4-LIQ·CN,BCI-H2SO4-LIQ,CN,4,10,0.1,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
